668.91,306,P5V21LT,3226149,"HP ProDesk 600 G2 SFF,,Intel® Core# i5 6500 (3.2GHz/3.6GHz, 65W )with Intel® HD Graphics,Intel Std Man,Windows 7 Professional 64 (available through downgrade rig...",
77.59,1,WDBKXH5000ASL-NESN,3269619,WESTERN DIGITAL BAD BOX 500GB My Passport 3.0 Win/Mac Gray,WESTERN DIGITAL
1305.73,14,SURTD3000XLI,3302216,APC - SCHNEIDER SMART-UPS RT 3000VA 230V,APC - SCHNEIDER
614.84,136,T3L03LT,3226152,HP ProBook 450 G3 Intel Core i5-6200U W10P6 dg W7P6 No RT RTL8723BE bgn 1x1 +BT 4.0 LE WW 4GB 1600 1DM HDD 1TB 5400RPM 15.6IN,
746.15,1,DGS-1510-52,2616901,D-LINK DGS-1510-52 52-PORT GIGABIT SMARTPRO SWITCH,D-LINK
684.27,244,10GSA05DCS,3311649,LENOVO M700 i5 1TB 4G W10PD,LENOVO
46.83,1,NBAC0231,1723133,APC - SCHNEIDER 0-5V SENSOR CABLE,APC - SCHNEIDER
99.02,861,KW9-00142,3122095,MICROSOFT Win Home 10 64Bit Spanish Latam 1pk DSP OEI DVD,MICROSOFT
596.76,1,P0E31LA,3286830,HP 14-ab112 i5 BDW i5-5200U 8GB 1TB HDD DVD 14inHD NO TCH UMA NO BKL W10 SLEM Blizzard White,HP
298.55,25,ADS2400N,3289681,BROTHER ADS2400N desktop scanner,BROTHER
41.60,238,89-206-EZ8171,3258293,ECS COMBO BAT-I CELERON J1800 2.41GHz 1X DDR3 SODIMM 8GB MAX 2X SERIAL ATA II 3Gb/s 6-CHANNEL HD AUDIO GIGALAN 1X USB 3.0 6X USB 2.0 (4 BACK P...,ECS
17.22,1,KVR16S11/2,3095834,KINGSTON BAD BOX-2GB 1600MHz DDR3 Non-ECC CL11,KINGSTON
486.32,50,10HVA015CS,3311651,LENOVO S500 i5 500GB 4GB WHOME,LENOVO
1713.45,30,T3L83LT,3267846,"HP ProBook 810 G3,Intel® Core# i7-5600U,W10P6 dg W7P6,No,I 7265AN abgn 2x2 +BT 4.0 LE MOW,8GB 1600 2DM,SSD 256GB M2 SATA-3 TLC,11.6 inch LED HD UWVA TS,No,1/1/0",
595.77,9,N4U89AA,3212835,HP PENT-G3250T 4GB 1TB W10 19.5IN 20-r102LA,HP
631.80,32,PJD7828HDL,3268778,"VIEWSONIC PJD7828HDL DLP FULL HD 3200 LUM LightStream, PortAll#, SuperColor#, SonicExpert#, Cable Management Hood, White ID",VIEWSONIC
926.38,1,WEXTWAR3YR-SB-15,2555827,APC - SCHNEIDER 3YR EXTENDED WARRANTY SB RANGE 15,APC - SCHNEIDER
847.04,21,SRC3000XLI,3300262,APC - SCHNEIDER Smart UPS RC 3000VA 230V,APC - SCHNEIDER
34.67,3,AR8621,1253737,APC - SCHNEIDER Toolless Hook and Loop Cable Managers (Qty 10),APC - SCHNEIDER
68.31,287,19M38H-B,3302502,"LG 18,5IN MONITOR LED 1366x768 VGA HDMI",LG
511.13,1,737394-B21,2734126,HPE HP 450GB 12G SAS 15K 3.5INCH HS SC ENT HDD,HPE
68.31,20,SUV400S37/240G,3291506,KINGSTON 240GB SSDnow UV400 SATA 3 2.5,KINGSTON
629.43,1,C11CD14201,3338026,EPSON WORKFORCE 5690 4 in 1 Network MFP,
811.40,57,O324AIOI5S41W7P3W,3240580,DELL OPTIPLEX 3240 Core i5-6500U 4GB 1TB Win 7 Pro 21.5IN Integrated,DELL
162.66,4,DCS-4602EV,2906401,D-LINK DCS-4602EV VIGILANCE DAY/NIGHT OUTDOOR DOME POE NETWORK IP CAMERA,D-LINK
635.79,3,DWL-8600AP,1080350,D-LINK Wireless Switching N Access Point for DWS-4026,D-LINK
917.27,4,V1G86LT,3124795,"HP 820 I5 4GB 500GB 12,5in W10 1-1-0",
140.78,43,28MT48BF-PM,3302597,"LG 27,5IN MONITOR TV IPS LED RESOLUTION 1366x768 DIGITAL VGA HDMI USB VESA",LG
628.54,119,80KX018UCL,3068522,LENOVO Notebook LN E31-70 I3 8G 1TB 10D,LENOVO
180.51,10,MKH62LZ/A,3131670,APPLE IPOD TOUCH 16GB SPACE GRAY,APPLE
1457.43,1,V11H651021,3283699,EPSON PowerLite Home Cinema 3510 3D,EPSON
372.00,108,W6C00LT,3298575,"HP 240 G5 ,Intel® Core# i3-5005U ,W10H6 SL,No,bgn 1x1 +BT 4.0 WW,4GB (1x4GB) 1600 DDR3L,HDD 1TB 5400RPM Fixed,LCD 14 LED HD SVA AG slim,DVD±RW SuperMulti DL Driv...",
485.51,505,80NJ00L1CL,3128157,"LENOVO IDEAPAD 305 CI3-5005U 4G 1T 2Video W10 15.6"" Blue",LENOVO
981.76,10,830011-B21,3252382,HPE DL120G9 E5-2603v4(1/1) 8GB(1/8) (0/4)-SATA-3.5 B140I 1U 3/1/1YR,HPE
49.24,2,660584-B21,1903398,HPE HP Security Bezel Kit,HPE
319.33,467,V11H719021,3258313,EPSON Projector PowerLite S31+ 3200 lumens 15000:1 Contrast Ratio HDMI,EPSON
594.73,31,10GSA004CS,3144711,LENOVO DESKTOP M700 I5-6400 4GB 500,LENOVO
51.70,6,S4V-00005,3095893,MICROSOFT BAD BOX-Xbox One Stereo Headset (Vienna),MICROSOFT
818.81,28,E6B70A,2891764,HP LASERJET ENT MONO SFP M605DN,
35.17,8,9500B042,3286055,CANON MULTIFUNCTIONAL PIXMA MG 2910 BLACK WIFI,CANON
87.89,95,319-2172,2917440,DELL 4GB Certified Replacement Memory Module for Select Dell Systems - 2Rx8 UDIMM 1600MHz,DELL
91.28,7,6FM-00002,3095676,MICROSOFT BAD BOX-Xbox 360 Disco 500 GB,MICROSOFT
98.82,1,652238-B21,1904271,HPE HP 9.5MM SATA DVD ROM JB KIT,HPE
542.00,13,V3458I3HS81TW7P1W,3115123,"DELL VOSTRO I3 8GB 1TB DVD RW 14"" WIN 7/10 Pro",DELL
128.01,27,86700-04,3096277,"PLANTRONICS Calisto 620 Altavoz inalambricocon sonido de transmisión dúplex de 360 grados y micrófonos bidireccionales con DSP, reduce las in...",PLANTRONICS
6542.12,2,L2Y24A,3080979,HP DESIGNJET T1530 36IN PS PRINTER,
135.78,3,AP8716S,3259283,"APC - SCHNEIDER BAD BOX POWER CORD KIT (6 EA), LOCKING C19",APC - SCHNEIDER
,1,AR8136BLK,3299198,"APC - SCHNEIDER 1U 19"" BLACK MODULAR TOOLLESS BLANKING PANEL - QTY 10",APC - SCHNEIDER
52.09,2,JD363B,1166182,HPE X230 Local Connect 50cm CX4 Cable,HPE
498.39,15,N4U86AA,3212574,HP PENT-G3250T 4GB 1TB W10 19.5IN 20-r102LA,HP
795.78,6,P3Q17AA,3147284,HP PAVILION 23-Q158LA A10-8700P/8GB/1TB/23 TOUCH/W10,
3567.78,1,SCT7270SR,2901723,"EPSON Impresora de Formato Ancho T7270 44""",EPSON
735.54,6,V11H682020,3155736,EPSON PowerLite 965H XGA Resolucion; 3500 Lumenes; Zoom Optico; 10000:1 Contraste; HDMI; Wifi Opcional,EPSON
579.95,8,MK722CI/A,3289971,APPLE iPad mini 4 Wi-Fi + Cellular 64GB - Space Grey,APPLE
124.04,1,VA2037A-LED,3269450,VIEWSONIC BAD BOX Monitor 20 VA2037A-LED,VIEWSONIC
25.83,75,8330B045,3285714,CANON MULTIFUNCTIONAL PIXMA MG 2510 BLACK USB,CANON
56.66,83,H110M PRO-VH,3084247,MSI PLACA MADRE H110 OM PRO-VH,
46.77,35,BR500CI-AS,3300172,"APC - SCHNEIDER APC Back-UPS RS 500, 230V without auto shutdown software, ASEAN",APC - SCHNEIDER
213.61,29,MLNC2CI/A,3075292,APPLE TV 64GB,
54.71,863,WDBUZG0010BBK-EESN,2437187,WESTERN DIGITAL WD Elements Portable SE 1TB,WESTERN DIGITAL
139.77,18,342-0143,2917421,"DELL 1TB 7.2K RPM SATA, 3G, 3.5"" ES Cabled Hard Drive,CusKit",DELL
95.67,13,WD30EZRZ,3017538,WESTERN DIGITAL 3TB Blue 64MB 3.5IN SATA 6GB/S 5400RPM,WESTERN DIGITAL
176.64,1,DV8Z2560_S216RAJB,3269122,DELL BAD BOX DELL VENUE 8 Atom 2GB 16GB WiFi Red,DELL
710.99,28,GTX 1080 ARMOR 8G OC,3323181,MSI GeForce GTX 1080 ARMOR 8G OC,MSI
752.61,96,Y2D5D,3333636,DELL LATITUDE 3470 i5 6200U 4GB 1TB Win7 Pro SP Win10 Pro 140IN Integrated,DELL
43.67,190,SUV400S37/120G,3338037,KINGSTON 120GB SSDnow UV400 SATA 3 2 5,KINGSTON
194.37,1,13831-002,3260818,ZEBRA BAD BOX ZebraDesigner Pro II,ZEBRA
178.52,4,AP7551,3292843,APC - SCHNEIDER RACK PDU BASIC ZEROU 16A 230V C13/C19 IEC309 VERTICAL MOUNT,APC - SCHNEIDER
27.61,12,BXTS15A,2996003,INTEL CPU Thermal solution 130W LGA 1151/1156/1150 support,INTEL
739.45,14,T3L04LT,3236886,HP 450 i7 4GB 1TB DVDRW 15.6IN W7P 1-1-0,
110.93,7,60B8AAR6US,2953474,LENOVO Thinkvision E1922 WIDE - Monitor (VGA),LENOVO
73.83,1,DPE-101GI,1926926,D-LINK DPE-101GI POWER OVER ETHERNET (POE) INJECTOR,D-LINK
70.09,1,CAB-V35MT=,1001169,"CISCO CAB-V35MT=-V.35 CBL, DTE, Male, 10 Feet",CISCO
1679.81,1,BM914AW,1189767,HP AP50EP/C440/160HN/2R/23K/15MV,HP
148.34,10,DEM-312GT2,1074608,D-LINK 1000BaseLX to Mini-GBIC Module,D-LINK
27.11,1,CT8G4SFS8213,3257178,CRUCIAL 8GB DDR4 2133 SODIMM Single Ranked,CRUCIAL
336.12,5,C881-K9,3095730,CISCO BAD BOX-Cisco 880 Series Integrated,CISCO
350.95,72,CF394A,3040532,HP COLOR LASERJET PRO M452DW,
67.19,36,BX700UI,2881799,APC - SCHNEIDER Back-UPS 700VA 230V AVR IEC Sockets,APC - SCHNEIDER
635.69,4,MK772CI/A,3097894,APPLE IPAD MINI 4 WI-FI CELL 128GB SILVER-CHL,APPLE
144.14,16,805347-B21,3252216,HPE 8GB (1x8GB) SINGLE RANK x8 DDR4-2400 CAS(17-17-17) REG MEM KIT,HPE
561.71,1,C32C815471,2909154,EPSON COLORWORKS C7500 REWINDER,EPSON
52.03,86,HDWJ110UZSVA,3306106,TOSHIBA 1TB Portable Internal HDD 5400RPM 8MB (L200) 9 5mm BULK,TOSHIBA
740.99,270,T4L62LT,3210768,"HP AIO 400 G2 I5 4GB 500GB 20"" 1-1-1 W10&W7",
45.50,12,U9Z-00032,3268765,MICROSOFT BAD BOX Halo 5,MICROSOFT
301.43,1967,F0BB009MCL,3156349,LENOVO C20-00 Cel N3050  2G 500G Win10 19.5IN white,LENOVO
36.95,48,KVR16LN11/8,2506205,KINGSTON 8GB 1600MHz DDR3L NonECC CL11 DIMM 1.35V,KINGSTON
418.59,1,F0AY0085CL,3102137,LENOVO Desktop s20-00 PENTIUM J2 500g w8.1,LENOVO
445.98,23,GTX 1070 ARMOR 8G OC,3323176,MSI GeForce GTX 1070 ARMOR 8G OC,MSI
947.16,5,C11CD49201,3338028,EPSON WORKFORCE 6590 4 in 1 Network MFP,
63.33,14,CT16G4DFD8213,3160747,CRUCIAL 16GB DDR4 2133 CL15 DIMM 288pin,CRUCIAL
253.63,2,DNR-312L,2713175,D-LINK DNR-312L NETWORK VIDEO RECORDER,D-LINK
118.39,17,VA708A,3080943,VIEWSONIC VA708A 17IN LED VGA-ONLY (5:4) 1280X1024 TILT STAND VESA,VIEWSONIC
272.18,4,DGS-1100-24P,2844337,D-LINK DGS-1100-24P 24-PORT GIGABIT POE EASYSMART SWITCH,D-LINK
166.26,2,ZBOX-PI221-W2B,3366853,ZOTAC ZBOX PICO PI221 ATOM X5 Z8300 QUAD CORE 1 44GHz 2GB DDR3L HDMI 32GB eMMC CARD READER micro SD SDHC SDXC 1x USB 3 0 LAN 10 100 WIFI 802 1...,ZOTAC
856.48,79,V1H36LT,3124798,HP 840 I5 4GB 500GB 14in W10 1-1-0,
18.09,74,BLS4G4D240FSE,3255607,CRUCIAL ballistix sport lt red 4GB DDR4 2400 mhz DIMM,CRUCIAL
65.85,868,HDTU110XKWC1,3239329,TOSHIBA Canvio AeroCast Wireless Portable Hard Drive 1TB,TOSHIBA
71.05,40,BLS16G4D240FSE,3255583,CRUCIAL ballistix sport lt red 16GB DDR4 2400 mhz DIMM,CRUCIAL
290.76,26,M5G27LT,3029856,HPTABLET 10 2GB 32G W8,
70.76,5,KHX-HSCP-GM,2865909,KINGSTON HyperX Cloud II Gaming Headset - Gunmetal,KINGSTON
3911.03,3,5462EPU,2940088,"LENOVO Express x3650 M5, Xeon 6C E5-2620v3 85W 2.4GHz/1866MHz/15MB, 1x8GB, 2x300GB, HS 2.5in SAS, SR M5210, Multiburner, 2x550W p/s, Rack",LENOVO
108.60,2,SURT019,1222506,APC - SCHNEIDER APC SURT 3.5M Extension Cable f/ XLBP2 ext batt Packs,APC - SCHNEIDER
290.57,6,T1C07LT,3255615,HP BAD BOX HP245 G4 AMD E16015 4GB 500GB Wn10 14IN,HP
826.21,1,ML0F2CI/A,3317914,APPLE 12.9IN iPad Pro Wi-Fi 32GB - Space Grey,APPLE
4.16,3127,THN-U202W0160U4,3141956,TOSHIBA PENDRIVE TOSHIBA 16GB USB 2.0 FLAS DRIVE (WHITE),TOSHIBA
988.77,1,O902SFI7GS850W7P3W,3095871,DELL BAD BOX-Optiplex9020 SFF I7-4790 8 500,DELL
55.05,81,D9L63A,3212764,HP OFFICEJET PRO 8210 PRINTER,HP
663.56,3,MFC-L6900DW,3245669,BROTHER Bro MFC-L6900DW Laser Printer,BROTHER
155.55,1,CRD9000-1001SR,3292941,"ZEBRA BAD BOX CRDL:1 SLOT,W/SPARE,CHARGING,SERIAL",ZEBRA
17.08,1305,CT51264BD160B,3318836,CRUCIAL 4GB DDR3L 1600 UDIMM 1 35V 1 5V,CRUCIAL
1425.89,11,L747I7SS825W8P3W,3240578,DELL LATITUDE 7470 i7-6600U vPro 8GB 256GB SSD W7Pro 14.0 Integrated,DELL
472.42,24,00AJ086,2711201,LENOVO IBM 1TB 7.2K 6Gbps NL SAS 2.5'in G3HS HDD,LENOVO
1467.23,1,PT-VX415NZU,3029889,PANASONIC PROYECTOR XGA PT-VX415NZU,PANASONIC
6780.40,1,C31CD84311,3271320,EPSON TM -C7500G Color Inkjet Printer - Glossy media,EPSON
601.67,5,PT-LW280U,3029874,PANASONIC PROYECTOR WXGA PT-LW280U,PANASONIC
849.94,6,N4V24AA,3147281,"HP PAVILION 23-Q103LA I5/4GB]/1TB/ 23""/ W10",
1217.45,30,20F5A0FCCL,3294023,LENOVO Thinkpad X260 i7 256SSD 8G W10PD,LENOVO
1029.15,1,P3D76LT,3114275,HP BAD BOX-HP9480 i5 4GB 500GB 14in W10,HP
567.28,3,MFC-L6700DW,3260816,Brother MFC-L6700DW laser multifunction printer,
727.41,12,HYKYW,3122730,DELL OPTIPLEX 7040 Core i7-6700T 8GB 500GB W 7 Pro None Integrated,DELL
1395.85,1,V1H56LA,3297341,"HP BAD BOX HP 820 I7 4GB 256SSD 12,5in W10 1-1-0",HP
61.23,87,B150M PRO-VH,3127260,MSI PLACA MADRE B150M PRO-VH,MSI
73.21,1,HDWD120XZSTA,3115788,"Toshiba P300 2TB 7,200 RPM SATA III 6Gb/s 3.5"" Desktop Internal Hard Drive",
123.87,41,0629C005,3241941,CANON PRINTER G 1100 INK TANK,CANON
35.27,34,KVR21S15S8/8,3217915,KINGSTON 8GB DDR4-2133MHz Non-ECC CL 15 SODIMM 1Rx8,KINGSTON
118.62,203,HDTC830XK3C1,3242730,TOSHIBA Disco Duro Externo Canvio Connect II V8 3TB Black,TOSHIBA
8.64,1,CBL025R,3283757,"NEWLAND RS232 Dust Proof cable, for FM100, FM420, FR2050, FM3050, FR4050",NEWLAND
66.39,1,V13H010L88,2913698,EPSON LAMP FOR EB-945H/955WH/965H,EPSON
313.33,203,80M20074CL,3156263,"LENOVO IdeaPad 300 CEL N3060 4GB 500GB Win10 14"" Silver",LENOVO
533.52,10,C11CE85202,3159663,EPSON Impresora Sure Color P400 Impresión A3+ calidad Fotografica,EPSON
116.00,2,DGS-1008MP,3053444,D-LINK 8-Port Desktop Gigabit PoE+ Switch - 8-Port 10/100/1000 Gigabit Ethernet Ports - 8 x PoE Ports - PoE output up to 30 watts per port,D-LINK
286.11,1,AP-6521-60020-WR,3269656,ZEBRA BAD BOX 802.11n independent access point single,ZEBRA
385.42,11,HL-L6400DW,3245634,BROTHER Bro HL-L6400DW Laser Printer,BROTHER
87.67,877,J7K34A,3301330,HP OFFICEJET PRO 6970 ALL-IN-ONE PRINTER,HP
344.01,73,PJD5153,2869967,VIEWSONIC SVGA (800x600). 3200 lumens,VIEWSONIC
38.08,21,ZT-71301-20L,3139607,ZOTAC GEFORCE GT 710 1GB DDR3 LOW PROFILE,ZOTAC
783.52,1,LH40MECPLGA/ZA,3095851,"SAMSUNG BAD BOX-MONITOR 40"" LED 1920x1080 ME40C",SAMSUNG
48.09,2,647905-B21,1891310,HPE HP 2GB (1x2GB) SINGLE RANK x8 PC3L-10600E(DDR3-1333) UNBUFF CAS-9 LV MEM KIT,HPE
128.95,2,JH017A,2963044,HPE HP 1420-24G-2SFP Switch,HPE
34.55,294,CT102464BD160B,3318764,CRUCIAL 8GB DDR3L 1600 UDIMM 1 35V 1 5V,CRUCIAL
80.82,1,WDBABV5000ABK-NESN,3269617,WESTERN DIGITAL BAD BOX 500GB ELEMENTS SE USB 2.0 EXT 2.5 IN,WESTERN DIGITAL
1148.80,23,V2V83LT,3286058,"HP ProOne 600 G2 AiO AIO 21.5 NT Intel Core i7-6700 (3.4GHz) CPU,1TB SATA 6G 2.5 8G SSHD,8GB DDR4-2133 SODIMM (2x4GB) Slim SuperMulti DVD Intel 7265 802.11AC M.2...",
4131.19,1,E7V99A,2628457,HPE HP MSA1040 2PRT 8GB-FC CNTR(1) LFF(0/12) ARRAY 2U-RACK,HPE
668.89,46,10HB0030CS,3311650,LENOVO S400z i3 500G 4G W10PD,LENOVO
698.56,80,T4L64LT,3212818,HP 400 AiO NT i34160T 500G 4GB 1 1 1,
7928.46,1,704558-001,3269098,HPE BAD BOX HP DL380p Gen8 E5-2650v2 25SFF US Svr,HPE
286.32,591,10K40009CB,3227915,LENOVO Desktop LN S200z Cel 500G 4G,LENOVO
121.59,2,AP5260,1061841,APC - SCHNEIDER APC KVM SUN Cable VGA - 25 ft (7.6 m),APC - SCHNEIDER
91.26,1,J9734A,2361406,HPE HP 2920 0.5M STACKING CABLE NS,HPE
253.08,7,C11CE05302,3286831,EPSON Printer Laptop WorkForce 100 Wi Fi - A4,EPSON
1265.80,1,40G0217,3297335,LEXMARK BAD BOX LEXMARK MS811DN MONO LASER PRINTER,LEXMARK
698.96,6,10FXA00UCS,3144710,LENOVO DESKTOP M800 I5-6400 8GB 500GB W10DG,LENOVO
39.39,2,S2V-00012,3095892,MICROSOFT BAD BOX-Xbox One Wireless Controller,MICROSOFT
49.41,1,L2734A,3084309,HP BAD BOX-HP Scanjet 200 Flatbed Scanner,HP
342.46,7,DAP-3662,2922335,D-LINK DAP-3662 WIRELESS AC1200 OUTDOOR POE ACCESS POINT,D-LINK
1649.00,5,J9728A,2373563,HPE HP 2920-48G SWITCH (10/100/1000),HPE
8.99,1581,THN-U401S0320U4,3298055,"TOSHIBA Pendrive 32GB U401 METAL USB 2,0",TOSHIBA
63.55,1,9700-BTEC-1,2402615,HONEYWELL Dolphin 9700 Extended Battery Pack,HONEYWELL
211.07,20,WD4004FZWX,3347477,WESTERN DIGITAL 4TB BLACK SATA 6GB S 7200RPM 128MB CACHE 3 5IN,WESTERN DIGITAL
289.31,1,43LH5100,3292301,LG 43IN LED TV FULL HD 1920 x 1080 BLACK WIDE 16:9 DIGITAL TUNER,LG
604.25,8,831064-001,3212419,HPE ML30 Gen9 E3 1220v5 MCA Svr/S Buy,
694.78,5,SRT192BP2,2690193,APC - SCHNEIDER APC Smart-UPS SRT 192V 8kVA and 10kVA Battery Pack,APC - SCHNEIDER
506.05,19,PJD6250L,3020068,"VIEWSONIC PJD6250L DLP XGA 3300 LUM,HDMI,VGA,RS232,RJ45,SPK",VIEWSONIC
88.96,10,89-206-EG6100,3269158,ECS BAD BOX M/B ECS AMD FM1.A55F-M4(1.0),ECS
116.19,1,811080,3291120,BEMATECH LR2000 POS PRINTER USB AND SERIAL INTERFACE,BEMATECH
501.41,2,DCS-6315,2670968,D-LINK HD Outdoor Fixed Dome Camera with Color Night Vision,D-LINK
42.17,24,0515C005,3285713,CANON MULTIFUNCTIONAL MG 3610 (Wifi-Duplex),CANON
805.58,1,9854B005,3293704,"CANON PLOTTER IMAGEPROGRAF IPF 670 24""",CANON
244.69,50,BR1500GI,3300171,"APC - SCHNEIDER BACK-UPS PRO 1500, 230V",APC - SCHNEIDER
1600.74,12,N4V40AA,3212836,HP PENT-G3250T 4GB 1TB W10 19.5IN 20-r102LA,HP
83.54,506,WDBU6Y0020BBK-EESN,2437186,WESTERN DIGITAL WD Elements Portable SE 2TB,WESTERN DIGITAL
231.69,11,1068C001,3322970,CANON POWERSHOT SX 420 IS BLACK,CANON
9844.46,1,F2L46A,2685803,HP Designjet T7200 Production Printer,
1519.77,1,4PFN0,3269121,DELL BAD BOX Latitude 7450 i7-5600U 8GB 256GB SSDW7 P,DELL
486.35,5,V11H692020,3229081,EPSON PowerLite X27 XGA 2700 Lumens; RJ45 Wireless Opcional,EPSON
246.27,34,BX80662I56600K,2978872,INTEL CORE i5-6600K 3.5GHZ SOCKET LGA1151 6MB CACHE UNLOCKED BOXED PROCESSOR - WITHOUT HEATSINK/FAN,INTEL
6482.09,1,CR357A,2444953,HP Designjet T1500ps ePrinter:NA/LA,
102.45,2,22MP48HQ-P,3302503,"LG 21,5IN MONITOR IPS LED FHD 1920x1080 VESA VGA HDMI USB",LG
606.95,272,T6K28LT,3251559,"HP ProDesk 400 G3 SFF,,Intel® Core# i5 6500 (3.2GHz/3.6GHz, 65W )with Intel® HD Graphics,No,Windows 7 Professional 64 (available through downgrade rights from Wi...",
287.13,58,29UM68-P,3149109,LG MONITOR LED 29UM68-P 29IN 2560x1080 VGA-HDMI ULTRAWIDE 21:9 PANEL IPS,
54.30,3,AP9625,1693943,APC - SCHNEIDER APC 2-Post Mounting Kit for Smart-UPS,APC - SCHNEIDER
87.27,11,DAP-3310,2490021,D-LINK Access point 11n Outdoor Wireless N PoE Outdoor Access Point with PoE Pass-Through,D-LINK
1.34,51,ERC-09B,2328267,"EPSON M-160, M-180, M-190",EPSON
820.62,409,P5V79LT,3210767,HP SFF 800 G2 I7 8GB 1TB W10&W7 3-3-3,
35.27,24,KVR24N17S8/8,3299978,KINGSTON 8GB DDR4-2400MHz Non ECC CL 17 DIMM 1Rx8,KINGSTON
47.06,48,89-206-KQ7101,3268758,ECS COMBO BSWI-D2-N3050 CELERON DC N3050 1X DDR3L SODIMM 2X SATA 6Gb/s HD AUDIO 6-CHANNEL 1X GIGABIT LAN 1X PS/2 KEYBOARD PORT 1X PS/2 MOUSE P...,ECS
19.54,1,P7F-00001,3268453,MICROSOFT BAD BOX Wireless Chatpad,MICROSOFT
25.15,1,52A-00004,3095659,MICROSOFT BAD BOX-Xbox 360 Controller for W- BLACK,MICROSOFT
284.72,99,C11CE90303,3335379,EPSON L575 MULTIFUNCIONAL TANQUE DE TINTA WIFI ADF,EPSON
478.64,1,C11CD15201,3338027,EPSON WORKFORCE 5190 Network printer,
633.13,3,Y0Q52LA,3372966,HP BAD BOX HP250 i7 4GB 1TB 15IN,HP
162.51,15,DCS-4701E,2906403,D-LINK DCS-4701E VIGILANCE DAY/NIGHT OUTDOOR MINI BULLET POE NETWORK IP CAMERA,D-LINK
124.14,385,D9Y32AA,3095570,"HP UltraSlim Docking Station, Ver. 2 (8x",
1049.18,82,V1H33LT,3124796,"HP 820 I5 4GB 500GB 12,5in W10 1-1-0",
16.89,43,BLS4G4D240FSB,3255605,CRUCIAL ballistix sport lt grey 4GB DDR4 2400 mhz DIMM,CRUCIAL
70.95,45,BLS16G4D240FSB,3255581,CRUCIAL ballistix sport lt grey 16GB DDR4 2400 mhz DIMM,CRUCIAL
1958.95,1,N4V42AA,3139068,"HP 27-p002la I7-6700T 16GB 1TB RADEO4GB 27"" W10",
703.47,170,T1B43LT,3134755,HP ProBook 440 i5 4GB 1T W10&W7 1-1-0,
429.63,1,NK437LA,3095869,HP BAD BOX-RP3S//250H/1T/8K LTNA,HP
148.68,114,D9L19A,3212761,HP OFFICEJET PRO 8720 E-ALL-IN-ONE -  WHS EXCLUSIVE,HP
1467.23,3,PT-VW345NZU,3029888,PANASONIC PROYECTORWXGAPT-VW345NZU,PANASONIC
314.83,5,DSR-500AC,3078061,D-LINK DSR-500AC UNIFIED WIRELESS AC1200 SERVICES ROUTER,D-LINK
934.27,1,WS-C3560-8PC-S,3095917,CISCO BAD BOX-Catalyst 3560 Compact 8 10/100 P,CISCO
68.54,1626,20M38A-B,3149091,"LG MONITOR LED 20M38A-B 19,5IN 1600x900 VGA WIDE 16:9, PANEL TN",
256.35,271,80LF0003CL,3068524,LENOVO Notebook LN Lenovo B41-30 N3050 4G 500,LENOVO
37.79,10,KCP421NS8/8,3217911,KINGSTON 8GB DDR4-2133MHz Module,KINGSTON
454.95,40,W5X70LT,3339242,HP ProDesk 400 G3 SFF Intel Core i3 6100 3 7G 3M 2133 2C CPU 1TB 7200 RPM SATA 6G HDD 4GB DDR4 2133 DIMM (1x4GB) Slim Desktop SuperMulti DVDRW Mouse USB Teclado ...,
90.66,28,1093C001,3157887,CANON POWERSHOT ELPH 180 SILVER,CANON
214.06,33,HL-L5100DN,3245632,Brother HL-L5100DN Laser Printer,
2938.02,7,SRT8KXLI,2690209,APC - SCHNEIDER APC Smart-UPS SRT 8000VA 230V,APC - SCHNEIDER
381.77,1,LF19TOWHBFM/ZA,3095850,"SAMSUNG BAD BOX-MainSpecs19.0""/1280x1024/250cd",SAMSUNG
40.38,219,ZTSSD-S11-120G-P,3343557,ZOTAC T400 120GB SSD SATA III 6GBPS 2 5IN 7MM TLC DRAM CACHE MEMORY 32MB READ UP 550 MB s WRITE 450 MB s,ZOTAC
921.06,11,840668-001,3317472,HPE ML110 Gen9 E5 2603v4 8GB MCA SvrSB,HPE
428.89,15,80E400XKCL,3226124,LENOVO G40 80 I3 5005U 4GB 500GB 2GBVideo Win10 14 Silver,LENOVO
286.51,3,9017B003,3300190,CANON SCANNER DR-F120,CANON
690.69,75,P5V22LT,3286057,"HP ProDesk 600 G2 DM,DM,,Intel Core i5-6500T (2.5GHz) with NPI Proccess CPU,1TB 7200 RPM SATA 6G 2.5 HDD,8GB DDR4-2133 SODIMM (2x4GB) Broadcom BCM943228Z 802.11n...",
16.72,2,K7L-00003,3095832,MICROSOFT BAD BOX-GOW JUDGMENT,MICROSOFT
1005.79,1,NMP710-P8,3074352,VIEWSONIC Network Media Player -NMP710 for IFPD,VIEWSONIC
1084.94,2,00FK644,3152803,LENOVO Intel Xeon Processor E5-2640 v3 8C 2.6GHz 20MB Cache 1866MHz 90W,LENOVO
79.66,20,6907B007,2779888,CANON SCANNER P-208,CANON
4.78,673,THN-U401S0160U4,3298034,"TOSHIBA Pendrive 16GB U401 METAL USB 2,0",TOSHIBA
552.12,2,P0D32LT,3084271,HP 400G2.5PD SFF i54590S 1TB 4.0G 50 PC,
226.69,73,BX80662I56600,2978871,INTEL CORE i5-6600 3.30GHZ SKT1151 6MB CACHE BOXED,INTEL
