2493.00,1,W0R49LA,CWN-136,ZBOOK15G3/INTEL I7-6820HQ/8G/ZTD512G/M2000M4GB/W10,US
2176.00,3,V1H06LA,CWN-141,ZBOOK17G3/INTEL I7-6700HQ/8G/ZTD256+1T/W6150M4G/W1,US
1766.00,40,20BT000BCL,LNE-773,X1 I7 5600U 256SSD 8RAM WIN8PRO WQHD,US
415.00,106,80F6006BCL,LNE-834,B40-80 I5 4G 1 TERA FREE DOS 1 AÑO CARRY,US
1868.00,11,20BTA0LSCL,LNE-838,X1 I7 8G 512SSD W8PD,US
1805.00,46,20BTA0CRCL,LNE-844,X1 I7 8G 256SSD W8PD 3G,US
1590.00,12,20EQA05JCL,LNS-012,NOTEBOOK TP P50 I7 1TB 8G W10P,US
1698.00,6,20EQA080CL,LNS-013,NOTEBOOK TP P50 I7 256SSD 8G W10P,US
867.00,21,20FMA059CL,LNS-027,NOTEBOOK TP T460 I5 1TB 4G W10PD,US
898.00,63,20F5A0FDCL,LNS-029,NOTEBOOK TP X260 I5 1TB 8G W10PD,US
1165.00,21,20F5A0FCCL,LNS-030,NOTEBOOK TP X260 I7 256SSD 8G W10PD,US
460.00,71,80F600D2LM,LNS-032,NOTEBOOK LN B40-80 I5 4G 1TB W10H,US
586.00,60,20ET000YCL,LNS-033,NOTEBOOK TP E460 I3 4G 500 W10PD,US
1943.00,2,20FRA02UCL,LNS-034,NOTEBOOK TP X1Y I7 512SSD 16G W10P,US
688.00,139,20FVA00HCL,LNS-035,NOTEBOOK TP L460 I5 1TB 4G W10PD,US
1404.00,25,20FAA06ACL,LNS-039,NOTEBOOK TP T460S I7 256SSD 4G W10PD,US
940000,3,15Z960-GAH78B3,LG0-166,"LG GRAM 15Z960 I7-6500U 15.6"" 8GB,SSD 256GB",CL
723000,6,14Z960-G,LG0-167,"LG GRAM 14Z960 I5-6200U 14.3"" 8GB,SSD 128GB",CL
727380,4,9S7-16J522-840,MSI-003,GP62 6QF (GTX960M 2GB GDDR5) W/SINGLE BACKLIGHT KB,CL
687730,7,9S7-16J522-841,MSI-004,GP62 6QF (GTX960M 2GB GDDR5) W/SINGLE BACKLIGHT KB,CL
558550,26,9S7-16J622-233,MSI-005,CX62 6QD (940M 2GB DDR3),CL
1039070,17,9S7-14A112-099,MSI-008,GS40 6QE PHANTOM (GTX 970M 3GB GDDR5),CL
39700,18,A722,AO0-314,"TABLET PC 7"" AOC ANDROID 5.X / 8 GB",CL
47700,24,A723G,AO0-315,"TABLET PC 7"" AOC ANDROID 5.X-8GB-IPS- 3G",CL
209986,46,SM-P355MZAACHO,SN0-183,"SAMSUNG TABLET 8"" GALAXY TAB A PLUS LTE COLOR GRIS",CL
97489,38,SM-T116BYKUCHO,SN0-184,"SAMSUNG TABLET 7"" GALAXY TAB E 3G NEGRA",CL
149988,50,SM-T561MZKACHO,SN0-186,"SAMSUNG TABLET 9.6"" GALAXY TAB E 3G NEGRA",CL
209986,16,SM-P550NZAACHO,SN0-188,"SAMSUNG TABLET 9.7"" GALAXY TAB A WI FI COLOR GRIS",CL
247485,30,SM-P555MZAACHO,SN0-193,"SAMSUNG TABLET 9.7"" GALAXY TAB A LTE COLOR GRIS",CL
277500,17,SM-T810NZKECHO,SN0-199,"SAMSUNG TABLET GALAXY TAB S2 9.7"" WI FI NEGRO",CL
253500,6,SM-T670NZWACHO,SN0-206,"SAMSUNG TABLET 18.4"" GALAXY VIEW WI FI BLANCA",CL
134988,7,SM-T285MZKACHO,SN0-209,"SAMSUNG TABLET 7"" GALAXY TAB A LTE COLOR NEGRO",CL
102300,72,SM-T280NZWACHO,SN0-212,"SAMSUNG TABLET 7"" GALAXY TAB A WIFI COLOR BLANCO",CL
3209.00,1,WS-C3560X-24P-L,CI3-285,CATALYST 3560X 24 PORT POE LAN BASE,US
2074.00,3,WS-C2960X-24TD-L,CI3-543,CATALYST 2960-X 24 GIGE 2 X,US
3065.00,1,WS-C2960X-24PD-L,CI3-558,CATALYST 2960-X 24 GIGE POE 370W 2,US
2241.00,8,WS-C2960X-48TS-L,CI3-781,CATALYST 2960-X 48 GIGE 2 X 10G,US
733.00,11,WS-C2960+24LC-S,CI4-121,CATALYST 2960+24 10/100 (8 POE) + 2 T/SFP LAN LITE,US
1198.00,25,WS-C2960+24PC-S,CI4-269,CATALYST 2960 PLUS 24 10/100 POE + 2 T/SFP LAN,US
1056.00,1,WS-C2960X-24TS-LL,CI4-422,CATALYST 2960S 24 GIGE 2 X SFP LAN LITE,US
7670.50,1,WS-C3750X-12S-S,CI4-697,CATALYST 3750X 12 PORT GE SFP IP BASE,US
867.00,47,WS-C2960+24TC-L,CI4-809,CATALYST 2960 PLUS 24 10/100 + 2T/SFP LAN BASE,US
2868.00,1,WS-C2960+48PST-L,CI4-812,CATALYST 2960 PLUS 48 10/100 POE + 2 1000BT,US
1306.00,11,WS-C2960X-24TS-L,CI4-831,CATALYST 2960-X 24 GIGE X 1G SFP LAN BASE,US
1672.00,25,WS-C2960+24PC-L,CI4-833,CATALYST 2960 PLUS 24 10/100 POE + 2 T/SFP LAN I,US
1677.00,64,WS-C2960X-24PS-L,CI4-837,CATALYST 2960-X 24 GIGE POE 370W 4 X,US
4007.00,3,WS-C2960X-48FPD-L,CI4-920,CATALYST 2960-X 48 GIGE POE 740W 2,US
2930.00,9,WS-C2960X-48LPS-L,CI4-998,CATALYST 2960-X 48 GIGE POE 370W 4 X,US
227.44,2,SRW224G4-K9-NA,SBC-168,SF 300-24 24-PORT 10/100 MANAGED SWITCH WITH,US
459.00,6,SRW248G4-K9-NA,SBC-169,SF 300-48 48-PORT 10/100 MANAGED SWITCH WITH,US
719.00,5,SG300-28PP-K9-NA,SBC-185,SG300-28PP 28-PORT GIGABIT POE,US
262.00,9,SLM248GT-NA,SBC-314,SF 200-48 48-PORT 10/100 SMART SWITCH,US
346.00,2,SG300-10PP-K9-NA,SBC-638,SG300-10PP 10-PORT GIGABIT POE+ MANAGED,US
188.98,6,SF220-24-K9-NA,SBC-646,SF220 24 24 PORT 10/100 SMART PRO,US
547.00,1,DGS-3120-24TC-SI,DL0-100,"SWITCH MANAGED 24- GIGA STACK L2/L3 , 40-GIGA",US
1133.00,1,DGS-3120-48TC-SI,DL0-102,SWITCH MANAGED 48-PORTS GIGABIT STACKABLE L2/L3,US
1814.00,1,DGS-3420-28PC,DL0-109,XSTACK MANAGED 28-PORTS GIGA STACK L2+/L3 POE,US
275.00,9,DGS-1100-24P,DL0-115,SWITCH D-LINK 24-PORTS GIGABIT ; POE EASY,US
118.00,16,DGS-1100-08P,DL0-117,D-LINK SWITCH EASY SMART 8-PORTS GIGABIT; POE,US
180.00,1,DES-1210-08P,DL0-200,SMART III SWITCH 8-PORTS 10/100 BASE-TX POE,US
325.00,2,DES-1210-28P,DL0-202,SMART III SWITCH 24-PORTS 10/100 + 4G SFP POE,US
312.00,1,DES-1210-52,DL0-203,SMART III SWITCH 48-10/100 TX + 4-GIGA ;2-P SFP,US
145.00,1,DGS-1100-16,DL0-204,SMART SWITCH 16-PORTS GIGABIT EASY,US
208.00,3,DGS-1210-28,DL0-206,SMART III SWITCH 28-PORTS GIGABIT - 4-PORTS SFP;,US
340.00,7,DGS-1510-28,DL0-214,"SMARTPRO SWITCH 28-PORTS GIGABIT - 24-PORTS G, 2-P",US
97.30,5,DGS-1024D,DL0-304,UNMANAGED SWITCH24-P GIGA DESKTRACKMOGREEN,US
298.00,5,DES-3200-28,DL0-310,24-PORTS 10/100 BASE-TX MANAGED L2 SWITCH,US
620.00,3,DES-3200-28P,DL0-311,24-PORTS 10/100 BASE-TX MANAGED L2 POE SWI,US
63.00,11,DGS-1016A,DL0-312,"SWITCH UNMANAGED 16-PORT 10/100MBPS,DESKTOP SIZE",US
393.00,1,kvm-450,DL0-603,16-PORTS KVM SWITCH,US
